time_s	angle_deg
50.615951	-3.700003
50.649295	-3.700003
50.682639	-3.700003
50.715983	-3.700003
50.749327	-3.700003
50.782671	-3.700003
50.816015	-3.800003
50.849358	-3.200003
50.882702	-4.100003
50.916046	-4.100003
50.949390	-4.100003
50.982734	-4.100003
51.016078	-4.100003
51.049421	-3.700003
51.082765	-3.700003
51.116109	-3.700003
51.149453	-3.700003
51.182797	-3.700003
51.216141	-3.700003
51.249484	-3.700003
51.282828	-3.700003
51.316172	-3.800003
51.349516	-3.400003
51.382860	-3.400003
51.416204	-3.400003
51.449548	-3.200003
51.482891	-4.000003
51.516235	-4.000003
51.549579	-4.100003
51.582923	-4.100003
51.616267	-4.100003
51.649611	-3.700003
51.682954	-3.700003
51.716298	-3.700003
51.749642	-3.700003
51.782986	-3.700003
51.816330	-3.700003
51.849674	-3.700003
51.883017	-3.800003
51.916361	-3.700002
51.949705	-3.700002
51.983049	-3.800002
52.016393	-3.800002
52.049737	-3.800002
52.083080	-3.800002
52.116424	-3.800002
52.149768	-3.500002
52.183112	-3.500002
52.216456	-3.500002
52.249800	-3.400002
52.283144	-3.400002
52.316487	-3.400002
52.349831	-3.400002
52.383175	-3.400002
52.416519	-3.400002
52.449863	-3.400002
52.483207	-3.400002
52.516550	-3.400002
52.549894	-3.400002
52.583238	-3.400002
52.616582	-3.400002
52.649926	-3.400002
52.683270	-3.400002
52.716613	-3.400002
52.749957	-3.000002
52.783301	-3.800002
52.816645	-3.800002
52.849989	-3.700002
52.883333	-3.800002
52.916677	-3.800002
52.950020	-3.800002
52.983364	-3.800002
53.016708	-3.800002
53.050052	-3.400002
53.083396	-3.400001
53.116740	-3.400001
53.150083	-3.400001
53.183427	-3.400001
53.216771	-3.400001
53.250115	-3.400001
53.283459	-5.800001
53.316803	-3.400001
53.350146	-3.400001
53.383490	-3.400001
53.416834	-3.400001
53.450178	-3.400001
53.483522	-3.400001
53.516866	-3.400001
53.550210	-3.400001
53.583553	-3.400001
53.616897	-3.400001
53.650241	-3.400001
53.683585	-3.400001
53.716929	-3.400001
53.750273	-3.400001
53.783616	-3.400001
53.816960	-3.400001
53.850304	-3.400001
53.883648	-3.400001
53.916992	-3.400001
53.950336	-3.400001
53.983679	-3.400001
54.017023	-3.300001
54.050367	-3.400001
54.083711	-3.400001
54.117055	-3.400001
54.150399	-3.400001
54.183743	-3.400001
54.217086	-3.400001
54.250430	-3.400001
54.283774	-3.400001
54.317118	-3.400001
54.350462	-3.400001
54.383806	-3.400001
54.417149	-3.400001
54.450493	-3.400001
54.483837	-3.400001
54.517181	-3.400001
54.550525	-3.400001
54.583869	-3.400001
54.617212	-3.400001
54.650556	-3.400001
54.683900	-3.400001
54.717244	-3.400001
54.750588	-3.400001
54.783932	-3.400001
54.817276	-3.400001
54.850619	-3.400001
54.883963	-3.400001
54.917307	-3.400001
54.950651	-3.400001
54.983995	-3.400001
55.017339	-3.400001
55.050682	-3.400001
55.084026	-3.400001
55.117370	-3.400001
55.150714	-3.400001
55.184058	-3.400001
55.217402	-3.400001
55.250745	-3.400001
55.284089	-3.400001
55.317433	-3.400001
55.350777	-3.400001
55.384121	-3.400001
55.417465	-3.400001
55.450808	-2.600001
55.484152	-3.700001
55.517496	-3.800001
55.550840	-3.700001
55.584184	-3.700001
55.617528	-3.700001
55.650872	-3.800001
55.684215	-3.700001
55.717559	-3.800000
55.750903	-3.800000
55.784247	-3.800000
55.817591	-3.800000
55.850935	-3.400000
55.884278	-3.800000
55.917622	-6.200000
55.950966	-3.400001
55.984310	-3.400001
56.017654	-3.400001
56.050998	-3.400001
56.084341	-3.400001
56.117685	-3.400001
56.151029	-3.400001
56.184373	-3.400001
56.217717	-3.400001
56.251061	-3.400001
56.284405	-3.400001
56.317748	-3.400001
56.351092	-3.400001
56.384436	-3.400001
56.417780	-3.400001
56.451124	-2.600001
56.484468	-3.700001
56.517811	-3.700000
56.551155	-3.700000
56.584499	-3.700000
56.617843	-3.700000
56.651187	-3.700000
56.684531	-3.700000
56.717874	-3.700000
56.751218	-3.700000
56.784562	-3.400000
56.817906	-3.700001
56.851250	-3.700000
56.884594	-3.700000
56.917938	-3.700000
56.951281	-3.400000
56.984625	-3.800001
57.017969	-3.400001
57.051313	-3.400001
57.084657	-3.400001
57.118001	-3.400001
57.151344	-3.400001
57.184688	-3.400001
57.218032	-5.600001
57.251376	-3.400000
57.284720	-3.400000
57.318064	-3.400000
57.351407	-3.400000
57.384751	-3.400000
57.418095	-3.400000
57.451439	-3.400000
57.484783	-3.400000
57.518127	-3.400000
57.551471	-3.400000
57.584814	-3.400000
57.618158	-3.400000
57.651502	-3.400000
57.684846	-3.400000
57.718190	-3.400000
57.751534	-3.400000
57.784877	-3.400000
57.818221	-3.400000
57.851565	-3.400000
57.884909	-3.400000
57.918253	-3.400000
57.951597	-3.400000
57.984940	-3.400000
58.018284	-3.400000
58.051628	-3.400000
58.084972	-3.400000
58.118316	-3.400000
58.151660	-3.400000
58.185004	-3.400000
58.218347	-3.400000
58.251691	-3.400000
58.285035	-3.400000
58.318379	-3.400000
58.351723	-3.400000
58.385067	-2.600000
58.418410	-3.800000
58.451754	-3.800000
58.485098	-3.700000
58.518442	-3.800000
58.551786	-3.800000
58.585130	-3.800000
58.618473	-3.800000
58.651817	-3.800000
58.685161	-3.800000
58.718505	-3.800000
58.751849	-3.700000
58.785193	-3.800000
58.818536	-3.799999
58.851880	-3.799999
58.885224	-3.799999
58.918568	-3.699999
58.951912	-3.799999
58.985256	-6.199999
59.018600	-4.199999
59.051943	-3.299999
59.085287	-3.399999
59.118631	-3.400000
59.151975	-3.400000
59.185319	-3.400000
59.218663	-3.400000
59.252006	-3.400000
59.285350	-3.400000
59.318694	-3.400000
59.352038	-3.400000
59.385382	-3.400000
59.418726	-3.400000
59.452069	-3.400000
59.485413	-3.400000
59.518757	-3.400000
59.552101	-3.400000
59.585445	-3.300000
59.618789	-3.400000
59.652133	-3.400000
59.685476	-3.400000
59.718820	-3.400000
59.752164	-3.400000
59.785508	-3.400000
59.818852	-3.400000
59.852196	-3.400000
59.885539	-3.400000
59.918883	-3.400000
59.952227	-3.400000
59.985571	-3.400000
60.018915	-3.400000
60.052259	-3.400000
60.085602	-3.400000
60.118946	-3.400000
60.152290	-3.400000
60.185634	-3.400000
60.218978	-3.400000
60.252322	-3.400000
60.285666	-3.300000
60.319009	-3.400000
60.352353	-3.400000
60.385697	-3.400000
60.419041	-3.400000
60.452385	-3.400000
60.485729	-3.400000
60.519072	-3.400000
60.552416	-3.400000
60.585760	-3.400000
60.619104	-3.400000
60.652448	-3.400000
60.685792	-3.400000
60.719135	-3.400000
60.752479	-3.400000
60.785823	-3.400000
60.819167	-3.400000
60.852511	-3.300000
60.885855	-3.400000
60.919199	-3.400000
60.952542	-3.400000
60.985886	-3.400000
61.019230	-3.400000
61.052574	-3.400000
61.085918	-3.400000
61.119262	-3.400000
61.152605	-3.400000
61.185949	-3.400000
61.219293	-3.400000
61.252637	-3.400000
61.285981	-3.400000
61.319325	-3.400000
61.352668	-3.400000
61.386012	-3.400000
61.419356	-3.400000
61.452700	-3.400000
61.486044	-3.400000
61.519388	-3.400000
61.552731	-3.400000
61.586075	-3.400000
61.619419	-3.400000
61.652763	-3.400000
61.686107	-2.600000
61.719451	-3.800000
61.752795	-3.800000
61.786138	-3.800000
61.819482	-6.200000
61.852826	-3.400001
61.886170	-3.400001
61.919514	-3.400001
61.952858	-3.400001
61.986201	-3.400001
62.019545	-3.400001
62.052889	-3.400001
62.086233	-3.400001
62.119577	-3.400001
62.152921	-3.400001
62.186264	-3.400001
62.219608	-3.400001
62.252952	-3.400001
62.286296	-3.400001
62.319640	-3.400001
62.352984	-3.400001
62.386328	-3.400001
62.419671	-2.600001
62.453015	-4.000001
62.486359	-3.700001
62.519703	-4.100000
62.553047	-3.700001
62.586391	-3.700001
62.619734	-3.700001
62.653078	-3.800001
62.686422	-3.700001
62.719766	-3.700000
62.753110	-3.700000
62.786454	-3.700000
62.819797	-3.700000
62.853141	-3.700000
62.886485	-3.800000
62.919829	-6.200000
62.953173	-3.400001
62.986517	-3.400001
63.019861	-3.400001
63.053204	-3.400001
63.086548	-3.400001
63.119892	-3.400001
63.153236	-3.400001
63.186580	-3.400001
63.219924	-3.400001
63.253267	-3.400001
63.286611	-3.400001
63.319955	-3.400001
63.353299	-3.400001
63.386643	-3.400001
63.419987	-3.400001
63.453330	-3.400001
63.486674	-3.400001
63.520018	-3.400001
63.553362	-3.400001
63.586706	-2.600001
63.620050	-3.700001
63.653394	-3.700000
63.686737	-3.800000
63.720081	-3.800000
63.753425	-3.800000
63.786769	-3.700000
63.820113	-3.800000
63.853457	-6.200000
63.886800	-3.400000
63.920144	-3.400000
63.953488	-3.400000
63.986832	-3.400000
64.020176	-3.400000
64.053520	-3.400000
64.086863	-3.400000
64.120207	-3.400000
64.153551	-3.400000
64.186895	-3.400000
64.220239	-3.400000
64.253583	-3.400000
64.286927	-3.400000
64.320270	-3.400000
64.353614	-3.400000
64.386958	-3.400000
64.420302	-3.400000
64.453646	-3.400000
64.486990	-3.400000
64.520333	-3.400000
64.553677	-3.400000
64.587021	-3.400000
64.620365	-3.400000
64.653709	-3.400000
64.687053	-3.400000
64.720396	-3.400000
64.753740	-2.600000
64.787084	-3.700000
64.820428	-3.700000
64.853772	-3.700000
64.887116	-6.200000
64.920459	-3.400000
64.953803	-3.400000
64.987147	-3.400000
65.020491	-3.400000
65.053835	-3.400000
65.087179	-3.400000
65.120523	-3.400000
65.153866	-3.400000
65.187210	-3.400000
65.220554	-3.400000
65.253898	-3.400000
65.287242	-3.400000
65.320586	-3.400000
65.353929	-3.400000
65.387273	-3.400000
65.420617	-3.400000
65.453961	-3.400000
65.487305	-3.400000
65.520649	-3.400000
65.553992	-3.400000
65.587336	-3.400000
65.620680	-3.400000
65.654024	-3.400000
65.687368	-3.400000
65.720712	-3.400000
65.754056	-3.400000
65.787399	-3.400000
65.820743	-3.400000
65.854087	-6.300000
65.887431	-3.400000
65.920775	-3.400000
65.954119	-3.400000
65.987462	-3.400000
66.020806	-3.400000
66.054150	-3.400000
66.087494	-3.400000
66.120838	-3.400000
66.154182	-3.400000
66.187525	-3.400000
66.220869	-3.400000
66.254213	-3.400000
66.287557	-3.400000
66.320901	-5.800000
66.354245	-4.300000
66.387589	-5.800000
66.420932	-3.399999
66.454276	-3.399999
66.487620	-3.399999
66.520964	-3.399999
66.554308	-3.399999
66.587652	-3.399999
66.620995	-3.399999
66.654339	-3.399999
66.687683	-3.399999
66.721027	-3.399999
66.754371	-3.399999
66.787715	-3.399999
66.821058	-3.399999
66.854402	-3.399999
66.887746	-3.399999
66.921090	-3.399999
66.954434	-3.399999
66.987778	-3.399999
67.021122	-3.399999
67.054465	-3.399999
67.087809	-3.399999
67.121153	-3.399999
67.154497	-3.399999
67.187841	-3.399999
67.221185	-3.399999
67.254528	-3.399999
67.287872	-3.399999
67.321216	-3.399999
67.354560	-6.199999
67.387904	-3.400000
67.421248	-3.400000
67.454591	-3.400000
67.487935	-3.400000
67.521279	-3.400000
67.554623	-3.400000
67.587967	-3.400000
67.621311	-3.400000
67.654655	-3.400000
67.687998	-5.800000
67.721342	-4.300000
67.754686	-5.800000
67.788030	-3.399999
67.821374	-3.399999
67.854718	-3.399999
67.888061	-3.399999
67.921405	-3.399999
67.954749	-3.399999
67.988093	-3.399999
68.021437	-3.399999
68.054781	-3.399999
68.088124	-3.399999
68.121468	-3.399999
68.154812	-3.399999
68.188156	-6.299999
68.221500	-3.399999
68.254844	-3.399999
68.288187	-3.399999
68.321531	-3.399999
68.354875	-4.099999
68.388219	-3.399999
68.421563	-3.999999
68.454907	-4.099999
68.488251	-3.999999
68.521594	-4.099999
68.554938	-4.099999
68.588282	-4.099999
68.621626	-4.099999
68.654970	-4.099999
68.688314	-4.099999
68.721657	-3.399999
68.755001	-3.399999
68.788345	-3.399999
68.821689	-3.399999
68.855033	-3.399999
68.888377	-5.899999
68.921720	-3.999999
68.955064	-3.999999
68.988408	-3.999999
69.021752	-3.999999
69.055096	-4.199999
69.088440	-5.799999
69.121784	-3.999999
69.155127	-4.999999
69.188471	-5.399999
69.221815	-5.799999
69.255159	-3.399999
69.288503	-3.399999
69.321847	-3.399999
69.355190	-3.399999
69.388534	-3.399999
69.421878	-3.399999
69.455222	-3.399999
69.488566	-3.399999
69.521910	-3.399999
69.555253	-3.399999
69.588597	-5.699999
69.621941	-4.299999
69.655285	-5.799999
69.688629	-3.999999
69.721973	-3.999998
69.755317	-3.999998
69.788660	-3.999998
69.822004	-6.299998
69.855348	-4.099998
69.888692	-4.099998
69.922036	-4.099998
69.955380	-4.099998
69.988723	-4.099998
70.022067	-4.099998
70.055411	-3.399998
70.088755	-3.399998
70.122099	-3.399998
70.155443	-3.399998
70.188786	-3.999998
70.222130	-4.099998
70.255474	-3.399998
70.288818	-4.099998
70.322162	-3.399998
70.355506	-3.399998
70.388850	-3.399998
70.422193	-3.399998
70.455537	-3.399998
70.488881	-3.399998
70.522225	-3.399998
70.555569	-3.399998
70.588913	-3.399998
70.622256	-3.399998
70.655600	-3.399998
70.688944	-5.699998
70.722288	-4.399998
70.755632	-5.599999
70.788976	-3.399999
70.822319	-3.399999
70.855663	-3.399999
70.889007	-3.399999
70.922351	-3.399999
70.955695	-3.399999
70.989039	-3.399999
71.022382	-3.399999
71.055726	-3.399999
71.089070	-3.399999
71.122414	-3.399999
71.155758	-3.399999
71.189102	-3.399999
71.222446	-3.399999
71.255789	-3.399999
71.289133	-3.399999
71.322477	-3.399999
71.355821	-3.399999
71.389165	-3.399999
71.422509	-3.399999
71.455852	-3.399999
71.489196	-3.399999
71.522540	-3.399999
71.555884	-3.399999
71.589228	-3.399999
71.622572	-3.399999
71.655915	-3.399999
71.689259	-5.699999
71.722603	-3.999999
71.755947	-3.999998
71.789291	-3.999998
71.822635	-3.999998
71.855979	-3.999998
71.889322	-3.999998
71.922666	-3.999998
71.956010	-3.999998
71.989354	-3.999998
72.022698	-3.999998
72.056042	-3.999998
72.089385	-3.999998
72.122729	-3.999998
72.156073	-4.199998
72.189417	-5.799999
72.222761	-3.999998
72.256105	-4.199998
72.289448	-3.399998
72.322792	-3.399998
72.356136	-3.399998
72.389480	-3.399998
72.422824	-3.399998
72.456168	-3.399998
72.489512	-3.399998
72.522855	-6.299998
72.556199	-4.099998
72.589543	-4.099998
72.622887	-4.099998
72.656231	-4.099998
72.689575	-4.099998
72.722918	-4.099998
72.756262	-4.099998
72.789606	-3.399998
72.822950	-3.399998
72.856294	-3.399998
72.889638	-3.399998
72.922981	-3.399998
72.956325	-3.399998
72.989669	-6.299998
73.023013	-3.999998
73.056357	-3.999998
73.089701	-4.199998
73.123045	-5.899998
73.156388	-3.999998
73.189732	-4.199998
73.223076	-6.299998
73.256420	-3.999998
73.289764	-4.099998
73.323108	-4.099998
73.356451	-3.399998
73.389795	-3.399998
73.423139	-3.399998
73.456483	-3.399998
73.489827	-3.399998
73.523171	-3.399998
73.556514	-3.399998
73.589858	-3.399998
73.623202	-3.399998
73.656546	-3.399998
73.689890	-3.399998
73.723234	-3.399998
73.756578	-3.399998
73.789921	-3.399998
73.823265	-3.399998
73.856609	-3.399998
73.889953	-3.399998
73.923297	-3.399998
73.956641	-3.399998
73.989984	-3.399998
74.023328	-3.399998
74.056672	-3.399998
74.090016	-3.399998
74.123360	-3.399998
74.156704	-3.399998
74.190047	-3.399998
74.223391	-3.399998
74.256735	-3.399998
74.290079	-3.399998
74.323423	-3.399998
74.356767	-3.399998
74.390110	-5.899998
74.423454	-3.999998
74.456798	-5.899998
74.490142	-4.999998
74.523486	-5.399998
74.556830	-5.799998
74.590174	-3.399998
74.623517	-3.399998
74.656861	-3.399998
74.690205	-3.399998
74.723549	-3.399998
74.756893	-3.399998
74.790237	-3.399998
74.823580	-3.399998
74.856924	-3.399998
74.890268	-3.399998
74.923612	-3.399998
74.956956	-3.399998
74.990300	-3.399998
75.023643	-3.399998
75.056987	-3.399998
75.090331	-3.399998
75.123675	-3.399998
75.157019	-3.399998
75.190363	-3.399998
75.223707	-3.399998
75.257050	-3.399998
75.290394	-5.699998
75.323738	-4.399998
75.357082	-5.399999
75.390426	-4.799999
75.423770	-6.199999
75.457113	-3.399998
75.490457	-3.399998
75.523801	-3.399998
75.557145	-3.399998
75.590489	-3.399998
75.623833	-3.399998
75.657176	-3.399998
75.690520	-3.399998
75.723864	-3.399998
75.757208	-3.399998
75.790552	-3.399998
75.823896	-5.699998
75.857240	-4.999999
75.890583	-5.399999
75.923927	-5.399999
75.957271	-4.799999
75.990615	-6.299999
76.023959	-3.799999
76.057303	-6.299999
76.090646	-4.299998
76.123990	-5.399998
76.157334	-4.799998
76.190678	-5.699998
76.224022	-3.999998
76.257366	-4.399998
76.290709	-4.999998
76.324053	-5.799998
76.357397	-4.099998
76.390741	-4.099998
76.424085	-3.999998
76.457429	-3.999998
76.490773	-4.099998
76.524116	-3.999998
76.557460	-4.099998
76.590804	-4.099998
76.624148	-4.099998
76.657492	-4.099998
76.690836	-4.099998
76.724179	-4.099998
76.757523	-4.099998
76.790867	-4.099998
76.824211	-4.099998
76.857555	-3.399998
76.890899	-3.399998
76.924242	-4.099998
76.957586	-3.399998
76.990930	-3.399998
77.024274	-3.399998
77.057618	-3.399998
77.090962	-3.399998
77.124306	-3.399998
77.157649	-3.399998
77.190993	-3.399998
77.224337	-3.399998
77.257681	-3.399998
77.291025	-3.399998
77.324369	-3.399998
77.357712	-3.399998
77.391056	-3.399998
77.424400	-3.399998
77.457744	-3.399998
77.491088	-3.399998
77.524432	-3.399998
77.557775	-3.399998
77.591119	-3.399998
77.624463	-5.899998
77.657807	-3.999998
77.691151	-4.199998
77.724495	-5.899998
77.757838	-4.199998
77.791182	-6.299999
77.824526	-3.999999
77.857870	-4.099998
77.891214	-4.099999
77.924558	-4.099999
77.957902	-4.099999
77.991245	-4.099999
78.024589	-4.099999
78.057933	-4.099999
78.091277	-4.099999
78.124621	-4.099999
78.157965	-4.099999
78.191308	-6.299999
78.224652	-4.799999
78.257996	-5.399999
78.291340	-5.799999
78.324684	-4.099999
78.358028	-6.299999
78.391371	-4.799999
78.424715	-5.399999
78.458059	-5.799999
78.491403	-4.099999
78.524747	-6.299999
78.558091	-4.799999
78.591435	-4.800000
78.624778	-3.400000
78.658122	-5.900000
78.691466	-4.000000
78.724810	-6.300000
78.758154	-4.999999
78.791498	-5.400000
78.824841	-5.800000
78.858185	-4.100000
78.891529	-4.100000
78.924873	-4.000000
78.958217	-4.100000
78.991561	-3.400000
79.024904	-4.000000
79.058248	-6.300000
79.091592	-4.799999
79.124936	-5.400000
79.158280	-5.800000
79.191624	-4.100000
79.224968	-6.300000
79.258311	-4.800000
79.291655	-5.400000
79.324999	-5.800000
79.358343	-4.100000
79.391687	-3.400000
79.425031	-6.300000
79.458374	-4.800000
79.491718	-5.400000
79.525062	-5.800000
79.558406	-4.100000
79.591750	-6.300001
79.625094	-4.500001
79.658437	-5.400001
79.691781	-5.800001
79.725125	-6.300001
79.758469	-4.500001
79.791813	-5.400001
79.825157	-5.800001
79.858501	-6.300001
79.891844	-4.800001
79.925188	-5.400001
79.958532	-5.800001
79.991876	-3.400001
80.025220	-3.400001
80.058564	-3.400001
80.091907	-3.400001
80.125251	-3.400001
80.158595	-3.400001
80.191939	-3.400001
80.225283	-3.400001
80.258627	-3.400001
80.291970	-3.400001
80.325314	-3.400001
80.358658	-3.400001
80.392002	-3.400001
80.425346	-3.400001
80.458690	-3.400001
80.492033	-3.400001
80.525377	-3.400001
80.558721	-3.400001
80.592065	-3.400001
80.625409	-4.100001
80.658753	-3.400001
80.692097	-3.400001
80.725440	-6.300001
80.758784	-4.500001
80.792128	-5.400001
80.825472	-5.800001
80.858816	-6.300001
80.892160	-4.500001
80.925503	-5.400001
80.958847	-5.800001
80.992191	-4.100001
81.025535	-4.100001
81.058879	-4.100001
81.092223	-4.100001
81.125566	-4.100001
81.158910	-4.100001
81.192254	-4.100001
81.225598	-6.300001
81.258942	-4.800001
81.292286	-5.400001
81.325630	-5.800001
81.358973	-6.300001
81.392317	-4.800001
81.425661	-5.400001
81.459005	-5.800001
81.492349	-4.100001
81.525693	-4.100002
81.559036	-6.300002
81.592380	-4.800002
81.625724	-5.400002
81.659068	-5.800002
81.692412	-4.100002
81.725756	-3.400002
81.759099	-3.400002
81.792443	-3.400002
81.825787	-3.400002
81.859131	-6.300002
81.892475	-4.800002
81.925819	-5.400002
81.959163	-5.800002
81.992506	-6.300002
82.025850	-4.800002
82.059194	-4.800003
82.092538	-3.400003
82.125882	-3.400003
82.159226	-3.400003
82.192569	-3.400003
82.225913	-3.400003
82.259257	-3.400003
82.292601	-3.400003
82.325945	-3.400003
82.359289	-3.400003
82.392632	-3.400003
82.425976	-3.400003
82.459320	-3.400003
82.492664	-3.400003
82.526008	-3.400003
82.559352	-3.400003
82.592696	-3.400003
82.626039	-5.900003
82.659383	-6.300003
82.692727	-4.800002
82.726071	-5.800003
82.759415	-6.300003
82.792759	-4.800003
82.826102	-5.400003
82.859446	-5.800003
82.892790	-4.100003
82.926134	-4.100003
82.959478	-6.300003
82.992822	-4.800003
83.026165	-4.800003
83.059509	-3.400003
83.092853	-3.400003
83.126197	-3.400003
83.159541	-3.400003
83.192885	-3.400003
83.226229	-3.400003
83.259572	-3.400003
83.292916	-3.400003
83.326260	-3.400003
83.359604	-3.400003
83.392948	-3.400003
83.426292	-3.400003
83.459635	-3.400003
83.492979	-3.400003
83.526323	-3.400003
83.559667	-3.400003
83.593011	-6.600003
83.626355	-6.300003
83.659698	-4.800003
83.693042	-5.800003
83.726386	-6.300003
83.759730	-4.800003
83.793074	-5.400003
83.826418	-5.800003
83.859761	-6.300004
83.893105	-4.500004
83.926449	-4.800004
83.959793	-3.400004
83.993137	-3.400004
84.026481	-3.400004
84.059825	-3.400004
84.093168	-3.400004
84.126512	-3.400004
84.159856	-5.900004
84.193200	-6.300004
84.226544	-4.800004
84.259888	-5.800004
84.293231	-6.300004
84.326575	-4.500004
84.359919	-5.400004
84.393263	-5.800004
84.426607	-3.400004
84.459951	-3.400004
84.493294	-3.400004
84.526638	-3.400004
84.559982	-3.400004
84.593326	-3.400004
84.626670	-3.400004
84.660014	-3.400004
84.693358	-3.400004
84.726701	-3.400004
84.760045	-3.400004
84.793389	-3.400004
84.826733	-3.400004
84.860077	-3.400004
84.893421	-3.400004
84.926764	-3.400004
84.960108	-3.400004
84.993452	-3.400004
85.026796	-3.400004
85.060140	-3.400004
85.093484	-3.400004
85.126827	-3.400004
85.160171	-3.400004
85.193515	-6.200004
85.226859	-6.300004
85.260203	-5.000004
85.293547	-5.400004
85.326891	-5.800004
85.360234	-3.400004
85.393578	-3.400004
85.426922	-3.400004
85.460266	-3.400004
85.493610	-3.400004
85.526954	-3.400004
85.560297	-3.400004
85.593641	-3.400004
85.626985	-3.400004
85.660329	-3.400004
85.693673	-6.300004
85.727017	-4.500004
85.760360	-5.400004
85.793704	-5.800004
85.827048	-3.400005
85.860392	-3.400005
85.893736	-3.400005
85.927080	-3.400005
85.960424	-6.300005
85.993767	-4.500005
86.027111	-4.800005
86.060455	-5.700005
86.093799	-4.400005
86.127143	-5.400005
86.160487	-4.800005
86.193830	-6.600005
86.227174	-3.400005
86.260518	-3.400005
86.293862	-3.400005
86.327206	-3.400005
86.360550	-3.400005
86.393893	-6.200005
86.427237	-4.200005
86.460581	-6.300005
86.493925	-6.300006
86.527269	-4.500006
86.560613	-4.800006
86.593957	-3.400006
86.627300	-3.400006
86.660644	-3.400006
86.693988	-3.400006
86.727332	-5.700006
86.760676	-6.300006
86.794020	-5.400006
86.827363	-5.000006
86.860707	-5.800006
86.894051	-4.100006
86.927395	-6.300006
86.960739	-4.800007
86.994083	-5.400007
87.027426	-5.800007
87.060770	-3.400007
87.094114	-3.400007
87.127458	-3.400007
87.160802	-3.400007
87.194146	-3.400007
87.227489	-3.400007
87.260833	-3.400007
87.294177	-3.400007
87.327521	-3.400007
87.360865	-3.400007
87.394209	-3.400007
87.427553	-3.400007
87.460896	-3.400007
87.494240	-3.400007
87.527584	-3.400007
87.560928	-3.400007
87.594272	-3.400007
87.627616	-3.400007
87.660959	-3.400007
87.694303	-3.400007
87.727647	-3.400007
87.760991	-3.400007
87.794335	-6.200007
87.827679	-6.300007
87.861022	-4.400007
87.894366	-5.800007
87.927710	-6.300008
87.961054	-4.500008
87.994398	-5.400008
88.027742	-5.800008
88.061086	-6.300008
88.094429	-4.500009
88.127773	-5.400009
88.161117	-5.800009
88.194461	-3.400009
88.227805	-3.400009
88.261149	-3.400009
88.294492	-6.300009
88.327836	-4.100009
88.361180	-4.100009
88.394524	-4.100009
88.427868	-4.100009
88.461212	-4.100009
88.494555	-4.100009
88.527899	-4.000009
88.561243	-4.100009
88.594587	-4.100009
88.627931	-4.000009
88.661275	-4.100009
88.694619	-6.300009
88.727962	-5.000009
88.761306	-5.400009
88.794650	-5.800009
88.827994	-6.300009
88.861338	-4.500009
88.894682	-5.400009
88.928025	-5.800009
88.961369	-3.400009
88.994713	-6.300009
89.028057	-4.500010
89.061401	-5.400010
89.094745	-5.800010
89.128088	-6.300010
89.161432	-4.500010
89.194776	-5.400010
89.228120	-5.800010
89.261464	-6.300010
89.294808	-4.100010
89.328152	-4.100010
89.361495	-4.100010
89.394839	-4.100010
89.428183	-4.100010
89.461527	-4.100010
89.494871	-4.100010
89.528215	-4.100010
89.561558	-4.100010
89.594902	-4.100010
89.628246	-4.000010
89.661590	-4.100010
89.694934	-3.400010
89.728278	-4.100010
89.761621	-3.400010
89.794965	-3.400010
89.828309	-3.400010
89.861653	-6.300010
89.894997	-4.800010
89.928341	-5.800010
89.961684	-6.300010
89.995028	-4.500010
90.028372	-5.000010
90.061716	-5.800010
90.095060	-4.500010
90.128404	-5.800010
90.161748	-3.400010
90.195091	-3.400010
90.228435	-3.400010
90.261779	-3.400010
90.295123	-3.400010
90.328467	-3.400010
90.361811	-3.400010
90.395154	-3.400010
90.428498	-3.400010
90.461842	-6.300010
90.495186	-4.000010
90.528530	-4.000011
90.561874	-6.300011
90.595217	-5.000011
90.628561	-5.400011
90.661905	-5.800011
90.695249	-3.400011
90.728593	-3.400011
90.761937	-3.400011
90.795281	-3.400011
90.828624	-3.400011
90.861968	-6.300011
90.895312	-4.500011
90.928656	-5.400011
90.962000	-5.800011
90.995344	-3.400011
91.028687	-3.400011
91.062031	-3.400011
91.095375	-3.400011
91.128719	-3.400011
91.162063	-3.400011
91.195407	-6.300011
91.228750	-4.500011
91.262094	-5.000011
91.295438	-5.800011
91.328782	-6.600011
91.362126	-5.000012
91.395470	-5.800012
91.428814	-4.000012
91.462157	-6.300012
91.495501	-5.000012
91.528845	-5.800012
91.562189	-4.100012
91.595533	-6.600012
91.628877	-5.000012
91.662220	-5.800013
91.695564	-6.300013
91.728908	-5.400013
91.762252	-5.000012
91.795596	-5.800013
91.828940	-6.600013
91.862283	-5.000013
91.895627	-5.700013
91.928971	-6.300013
91.962315	-5.000013
91.995659	-5.800013
92.029003	-6.300014
92.062347	-4.800013
92.095690	-5.800013
92.129034	-6.300013
92.162378	-4.400013
92.195722	-5.400013
92.229066	-5.800013
92.262410	-6.300013
92.295753	-4.800013
92.329097	-5.800012
92.362441	-6.300012
92.395785	-6.600012
92.429129	-5.000012
92.462473	-5.800012
92.495816	-6.600012
92.529160	-5.000012
92.562504	-5.800013
92.595848	-6.600013
92.629192	-5.000013
92.662536	-5.800013
92.695880	-6.600013
92.729223	-5.000013
92.762567	-5.800013
92.795911	-6.600014
92.829255	-5.000014
92.862599	-5.800014
92.895943	-3.400014
92.929286	-3.400014
92.962630	-6.600014
